location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
788805,"Boston - Chinatown","pm25",8.8,"µg/m³","2025-11-26T23:00:00Z","2025-11-26T18:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",9.4,"µg/m³","2025-11-27T00:00:00Z","2025-11-26T19:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",7.9,"µg/m³","2025-11-27T01:00:00Z","2025-11-26T20:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",8.1,"µg/m³","2025-11-27T02:00:00Z","2025-11-26T21:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",6.4,"µg/m³","2025-11-27T03:00:00Z","2025-11-26T22:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",6.6,"µg/m³","2025-11-27T04:00:00Z","2025-11-26T23:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",11.1,"µg/m³","2025-11-27T05:00:00Z","2025-11-27T00:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",11.8,"µg/m³","2025-11-27T06:00:00Z","2025-11-27T01:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",7.4,"µg/m³","2025-11-27T07:00:00Z","2025-11-27T02:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.6,"µg/m³","2025-11-27T08:00:00Z","2025-11-27T03:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.8,"µg/m³","2025-11-27T09:00:00Z","2025-11-27T04:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.8,"µg/m³","2025-11-27T10:00:00Z","2025-11-27T05:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.9,"µg/m³","2025-11-27T11:00:00Z","2025-11-27T06:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",3,"µg/m³","2025-11-27T12:00:00Z","2025-11-27T07:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.6,"µg/m³","2025-11-27T13:00:00Z","2025-11-27T08:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",1.7,"µg/m³","2025-11-27T14:00:00Z","2025-11-27T09:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",1.5,"µg/m³","2025-11-27T15:00:00Z","2025-11-27T10:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",1.9,"µg/m³","2025-11-27T16:00:00Z","2025-11-27T11:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.4,"µg/m³","2025-11-27T17:00:00Z","2025-11-27T12:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",3.1,"µg/m³","2025-11-27T18:00:00Z","2025-11-27T13:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.1,"µg/m³","2025-11-27T19:00:00Z","2025-11-27T14:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2,"µg/m³","2025-11-27T20:00:00Z","2025-11-27T15:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.8,"µg/m³","2025-11-27T21:00:00Z","2025-11-27T16:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",3.3,"µg/m³","2025-11-27T22:00:00Z","2025-11-27T17:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.6,"µg/m³","2025-11-27T23:00:00Z","2025-11-27T18:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",3.1,"µg/m³","2025-11-28T00:00:00Z","2025-11-27T19:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",3,"µg/m³","2025-11-28T01:00:00Z","2025-11-27T20:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",3,"µg/m³","2025-11-28T02:00:00Z","2025-11-27T21:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.9,"µg/m³","2025-11-28T03:00:00Z","2025-11-27T22:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.7,"µg/m³","2025-11-28T04:00:00Z","2025-11-27T23:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.7,"µg/m³","2025-11-28T05:00:00Z","2025-11-28T00:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.7,"µg/m³","2025-11-28T06:00:00Z","2025-11-28T01:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.7,"µg/m³","2025-11-28T07:00:00Z","2025-11-28T02:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.8,"µg/m³","2025-11-28T08:00:00Z","2025-11-28T03:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.8,"µg/m³","2025-11-28T09:00:00Z","2025-11-28T04:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.6,"µg/m³","2025-11-28T10:00:00Z","2025-11-28T05:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.6,"µg/m³","2025-11-28T11:00:00Z","2025-11-28T06:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
